piece	div1_nom	div1_num	div2_nom	div2_num	pos	id	nom	texte	didascalie
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE PREMIÈRE	1	13	ALBINE	ALBINE	<l id='75'>Une injuste frayeur vous alarme peut-être. </l><l id='76'>Mais si Néron pour vous n'est plus ce qu'il doit être,</l><l id='77'>Du moins son changement ne vient pas jusqu'à nous,</l><l id='78'>Et ce sont des secrets entre César et vous.</l><l id='79'>Quelques titres nouveaux que Rome lui défère,</l><l id='80'>Néron n'en reçoit point qu'il ne donne à sa mère. </l><l id='81'>Sa prodigue amitié ne se réserve rien.</l><l id='82'>Votre nom est dans Rome aussi saint que le sien.</l><l id='83'>À peine parle-t-on de la triste Octavie.</l><l id='84'>Auguste votre aïeul honora moins Livie.</l><l id='85'>Néron devant sa mère a permis le premier</l><l id='86'>Qu'on portât les faisceaux couronnés de laurier.</l><l id='87'>Quels effets voulez-vous de sa reconnaissance ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE PREMIÈRE	1	14	AGRIPPINE	AGRIPPINE	<l id='88'>Un peu moins de respect, et plus de confiance.</l><l id='89'>Tous ces présents, Albine, irritent mon dépit.</l><l id='90'>Je vois mes honneurs croître, et tomber mon crédit. </l><l id='91'>Non non, le temps n'est plus que Néron jeune encore</l><l id='92'>Me renvoyait les voeux d'une cour, qui l'adore ;</l><l id='93'>Lorsqu'il se reposait sur moi de tout l'État,</l><l id='94'>Que mon ordre au palais assemblait le Sénat,</l><l id='95'>Et que derrière un voile, invisible, et présente</l><l id='96'>J'étais de ce grand corps l'âme toute puissante.</l><l id='97'>Des volontés de Rome alors mal assuré,</l><l id='98'>Néron de sa grandeur n'était point enivré.</l><l id='99'>Ce jour, ce triste jour frappe encor ma mémoire,</l><l id='100'>Où Néron fut lui-même ébloui de sa gloire, </l><l id='101'>Quand les ambassadeurs de tant de rois divers</l><l id='102'>Vinrent le reconnaître au nom de l'univers.</l><l id='103'>Sur son trône avec lui j'allais prendre ma place.</l><l id='104'>J'ignore quel conseil prépara ma disgrâce :</l><l id='105'>Quoi qu'il en soit, Néron d'aussi loin qu'il me vit</l><l id='106'>Laissa sur son visage éclater son dépit.</l><l id='107'>Mon coeur même en conçut un malheureux augure.</l><l id='108'>L'ingrat d'un faux respect colorant son injure,</l><l id='109'>Se leva par avance, et courant m'embrasser,</l><l id='110'>Il m'écarta du trône, où je m'allais placer. </l><l id='111'>Depuis ce coup fatal, le pouvoir d'Agrippine</l><l id='112'>Vers sa chute, à grands pas, chaque jour s'achemine.</l><l id='113'>L'ombre seule m'en reste, et l'on n'implore plus</l><l id='114'>Que le nom de Sénèque, et l'appui de Burrhus.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE PREMIÈRE	1	15	ALBINE	ALBINE	<l id='115'>Ah ! Si de ce soupçon votre âme est prévenue, </l><l id='116'>Pourquoi nourrissez-vous le venin qui vous tue ?</l><l id='117'>Daignez avec César vous éclaircir du moins.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE PREMIÈRE	1	16	AGRIPPINE	AGRIPPINE	<l id='118'>César ne me voit plus, Albine, sans témoins.</l><l id='119'>En public, à mon heure, on me donne audience.</l><l id='120'>Sa réponse est dictée, et même son silence. </l><l id='121'>Je vois deux surveillants, ses maîtres, et les miens,</l><l id='122'>Présider l'un ou l'autre à tous nos entretiens.</l><l id='123'>Mais je le poursuivrai d'autant plus qu'il m'évite.</l><l id='124'>De son désordre, Albine, il faut que je profite.</l><l id='125'>J'entends du bruit, on ouvre, allons subitement</l><l id='126'>Lui demander raison de cet enlèvement.</l><l id='127'>Surprenons, s'il se peut, les secrets de son âme.</l><l id='128' part="i">Mais quoi ? Déjà Burrhus sort de chez lui ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	17	BURRHUS	BURRHUS	<l id='128' part="f">Madame,</l><l id='129'>Au nom de l'empereur j'allais vous informer</l><l id='130'>D'un ordre, qui d'abord a pu vous alarmer, </l><l id='131'>Mais qui n'est que l'effet d'une sage conduite,</l><l id='132'>Dont César a voulu que vous soyez instruite.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	18	AGRIPPINE	AGRIPPINE	<l id='133'>Puisqu'il le veut, entrons, il m'en instruira mieux.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	19	BURRHUS	BURRHUS	<l id='134'>César pour quelque temps s'est soustrait à nos yeux.</l><l id='135'>Déjà par une porte au public moins connue, </l><l id='136'>L'un et l'autre consul vous avaient prévenue,</l><l id='137'>Madame. Mais souffrez que je retourne exprès...</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	20	AGRIPPINE	AGRIPPINE	<l id='138'>Non, je ne trouble point ses augustes secrets.</l><l id='139'>Cependant voulez-vous qu'avec moins de contrainte</l><l id='140'>L'un et l'autre une fois nous parlions sans feinte ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	21	BURRHUS	BURRHUS	<l id='141'>Burrhus pour le mensonge eut toujours trop d'horreur.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	22	AGRIPPINE	AGRIPPINE	<l id='142'>Prétendez-vous longtemps me cacher l'empereur ?</l><l id='143'>Ne le verrai-je plus qu'à titre d'importune ?</l><l id='144'>Ai-je donc élevé si haut votre fortune,</l><l id='145'>Pour mettre une barrière entre mon fils et moi ?</l><l id='146'>Ne l'osez-vous laisser un moment sur sa foi ?</l><l id='147'>Entre Sénèque et vous disputez-vous la gloire</l><l id='148'>À qui m'effacera plus tôt de sa mémoire ?</l><l id='149'>Vous l'ai-je confié pour en faire un ingrat ?</l><l id='150'>Pour être sous son nom les maîtres de l'État ?</l><l id='151'>Certes plus je médite, et moins je me figure</l><l id='152'>Que vous m'osiez compter pour votre créature,</l><l id='153'>Vous dont j'ai pu laisser vieillir l'ambition</l><l id='154'>Dans les honneurs obscurs de quelque légion,</l><l id='155'>Et moi qui sur le trône ai suivi mes ancêtres, </l><l id='156'>Moi fille, femme, soeur, et mère de vos maîtres.</l><l id='157'>Que prétendez-vous donc ? Pensez-vous que ma voix</l><l id='158'>Ait fait un empereur pour m'en imposer trois ?</l><l id='159'>Néron n'est plus enfant. N'est-il pas temps qu'il règne ?</l><l id='160'>Jusqu'à quand voulez-vous que l'empereur vous craigne ?</l><l id='161'>Ne saurait-il rien voir, qu'il n'emprunte vos yeux ?</l><l id='162'>Pour se conduire enfin n'a-t-il pas ses aïeux ?</l><l id='163'>Qu'il choisisse s'il veut, d'Auguste, ou de Tibère.</l><l id='164'>Qu'il imite s'il peut, Germanicus mon père.</l><l id='165'>Parmi tant de héros je n'ose me placer. </l><l id='166'>Mais il est des vertus que je lui puis tracer.</l><l id='167'>Je puis l'instruire au moins, combien sa confidence</l><l id='168'>Entre un sujet et lui doit laisser de distance.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	23	BURRHUS	BURRHUS	<l id='169'>Je ne m'étais chargé dans cette occasion,</l><l id='170'>Que d'excuser César d'une seule action. </l><l id='171'>Mais puisque sans vouloir que je le justifie,</l><l id='172'>Vous me rendez garant du reste de sa vie,</l><l id='173'>Je répondrai, Madame, avec la liberté</l><l id='174'>D'un soldat, qui sait mal farder la vérité.</l><l id='175'>Vous m'avez de César confié la jeunesse, </l><l id='176'>Je l'avoue, et je dois m'en souvenir sans cesse.</l><l id='177'>Mais vous avais-je fait serment de le trahir,</l><l id='178'>D'en faire un empereur, qui ne sût qu'obéir ?</l><l id='179'>Non. Ce n'est plus à vous qu'il faut que j'en réponde.</l><l id='180'>Ce n'est plus votre fils. C'est le maître du monde. </l><l id='181'>J'en dois compte, Madame, à l'empire romain,</l><l id='182'>Qui croit voir son salut, ou sa perte en ma main.</l><l id='183'>Ah ! Si dans l'ignorance il le fallait instruire,</l><l id='184'>N'avait-on que Sénèque, et moi pour le séduire ?</l><l id='185'>Pourquoi de sa conduite éloigner les flatteurs ?</l><l id='186'>Fallait-il dans l'exil chercher des corrupteurs ?</l><l id='187'>La cour de Claudius en esclaves fertile,</l><l id='188'>Pour deux que l'on cherchait en eût présenté mille,</l><l id='189'>Qui tous auraient brigué l'honneur de l'avilir.</l><l id='190'>Dans une longue enfance ils l'auraient fait vieillir. </l><l id='191'>De quoi vous plaignez-vous, Madame ? On vous révère. </l><l id='192'>Ainsi que par César, on jure par sa mère.</l><l id='193'>L'empereur, il est vrai, ne vient plus chaque jour</l><l id='194'>Mettre à vos pieds l'empire, et grossir votre cour.</l><l id='195'>Mais le doit-il, Madame ? Et sa reconnaissance</l><l id='196'>Ne peut-elle éclater que dans sa dépendance ?</l><l id='197'>Toujours humble, toujours le timide Néron</l><l id='198'>N'ose-t-il être Auguste, et César que de nom ?</l><l id='199'>Vous le dirai-je enfin ? Rome le justifie.</l><l id='200'>Rome à trois affranchis si longtemps asservie, </l><l id='201'>À peine respirant du joug qu'elle a porté,</l><l id='202'>Du règne de Néron compte sa liberté.</l><l id='203'>Que dis-je ? La vertu semble même renaître.</l><l id='204'>Tout l'empire n'est plus la dépouille d'un maître.</l><l id='205'>Le peuple au champ de Mars nomme ses magistrats ; </l><l id='206'>César nomme les chefs sur la foi des soldats.</l><l id='207'>Thraséas au Sénat, Corbulon dans l'armée,</l><l id='208'>Sont encore innocents, malgré leur renommée.</l><l id='209'>Les déserts autrefois peuplés de sénateurs</l><l id='210'>Ne sont plus habités que par leurs délateurs. </l><l id='211'>Qu'importe que César continue à nous croire,</l><l id='212'>Pourvu que nos conseils ne tendent qu'à sa gloire ?</l><l id='213'>Pourvu que dans le cours d'un règne florissant</l><l id='214'>Rome soit toujours libre, et César tout-puissant ?</l><l id='215'>Mais, Madame, Néron, suffit pour se conduire. </l><l id='216'>J'obéis, sans prétendre à l'honneur de l'instruire.</l><l id='217'>Sur ses aïeux sans doute il n'a qu'à se régler.</l><l id='218'>Pour bien faire, Néron n'a qu'à se ressembler :</l><l id='219'>Heureux, si ses vertus l'une à l'autre enchaînées</l><l id='220'>Ramènent tous les ans ses premières années !</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	24	AGRIPPINE	AGRIPPINE	<l id='221'>Ainsi sur l'avenir n'osant vous assurer</l><l id='222'>Vous croyez que sans vous Néron va s'égarer.</l><l id='223'>Mais vous, qui jusqu'ici content de votre ouvrage,</l><l id='224'>Venez de ses vertus nous rendre témoignage,</l><l id='225'>Expliquez-nous, pourquoi devenu ravisseur</l><l id='226'>Néron de Silanus fait enlever la soeur.</l><l id='227'>Ne tient-il qu'à marquer de cette ignominie</l><l id='228'>Le sang de mes aïeux, qui brille dans Junie ?</l><l id='229'>De quoi l'accuse-t-il ? Et par quel attentat</l><l id='230'>Devient-elle en un jour criminelle d'État ?</l><l id='231'>Elle, qui sans orgueil jusqu'alors élevée,</l><l id='232'>N'aurait point vu Néron, s'il ne l'eût enlevée,</l><l id='233'>Et qui même aurait mis au rang de ses bienfaits</l><l id='234'>L'heureuse liberté de ne le voir jamais.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	25	BURRHUS	BURRHUS	<l id='235'>Je sais que d'aucun crime elle n'est soupçonnée. </l><l id='236'>Mais jusqu'ici César ne l'a point condamnée,</l><l id='237'>Madame, aucun objet ne blesse ici ses yeux.</l><l id='238'>Elle est dans un palais tout plein de ses aïeux. </l><l id='239'>Vous savez que les droits qu'elle porte avec elle</l><l id='240'>Peuvent de son époux faire un prince rebelle, </l><l id='241'>Que le sang de César ne se doit allier </l><l id='242'>Qu'à ceux à qui César le veut bien confier ;</l><l id='243'>Et vous-même avouerez qu'il ne serait pas juste,</l><l id='244'>Qu'on disposât sans lui de la nièce d'Auguste.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	26	AGRIPPINE	AGRIPPINE	<l id='245'>Je vous entends. Néron m'apprend par votre voix</l><l id='246'>Qu'en vain Britannicus s'assure sur mon choix.</l><l id='247'>En vain pour détourner ses yeux de sa misère,</l><l id='248'>J'ai flatté son amour d'un hymen qu'il espère.</l><l id='249'>À ma confusion Néron veut faire voir</l><l id='250'>Qu'Agrippine promet par delà son pouvoir. </l><l id='251'>Rome de ma faveur est trop préoccupée,</l><l id='252'>Il veut par cet affront qu'elle soit détrompée,</l><l id='253'>Et que tout l'univers apprenne avec terreur</l><l id='254'>À ne confondre plus mon fils et l'empereur.</l><l id='255'>Il le peut. Toutefois j'ose encore lui dire</l><l id='256'>Qu'il doit avant ce coup affermir son empire,</l><l id='257'>Et qu'en me réduisant à la nécessité </l><l id='258'>D'éprouver contre lui ma faible autorité,</l><l id='259'>Il expose la sienne, et que dans la balance </l><l id='260'>Mon nom peut-être aura plus de poids qu'il ne pense. </l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	27	BURRHUS	BURRHUS	<l id='261'>Quoi Madame ? Toujours soupçonner son respect ?</l><l id='262'>Ne peut-il faire un pas qui ne vous soit suspect ?</l><l id='263'>L'empereur vous croit-il du parti de Junie ?</l><l id='264'>Avec Britannicus vous croit-il réunie ?</l><l id='265'>Quoi ! De vos ennemis devenez-vous l'appui</l><l id='266'>Pour trouver un prétexte à vous plaindre de lui ?</l><l id='267'>Sur le moindre discours qu'on pourra vous redire, </l><l id='268'>Serez-vous toujours prête à partager l'empire ?</l><l id='269'>Vous craindrez-vous sans cesse, et vos embrassements</l><l id='270'>Ne se passeront-ils qu'en éclaircissements ?</l><l id='271'>Ah ! Quittez d'un censeur la triste diligence.</l><l id='272'>D'une mère facile affectez l'indulgence.</l><l id='273'>Souffrez quelques froideurs sans les faire éclater.</l><l id='274'>Et n'avertissez point la cour de vous quitter.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	28	AGRIPPINE	AGRIPPINE	<l id='275'>Et qui s'honorerait de l'appui d'Agrippine </l><l id='276'>Lorsque Néron lui-même annonce ma ruine ?</l><l id='277'>Lorsque de sa présence il semble me bannir ?</l><l id='278'>Quand Burrhus à sa porte ose me retenir ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE II	2	29	BURRHUS	BURRHUS	<l id='279'>Madame, je vois bien qu'il est temps de me taire, </l><l id='280'>Et que ma liberté commence à vous déplaire. </l><l id='281'>La douleur est injuste, et toutes les raisons</l><l id='282'>Qui ne la flattent point aigrissent ses soupçons.</l><l id='283'>Voici Britannicus. Je lui cède ma place.</l><l id='284'>Je vous laisse écouter, et plaindre sa disgrâce,</l><l id='285'>Et peut-être, Madame, en accuser les soins</l><l id='286'>De ceux que l'empereur a consultés le moins.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE III	3	30	AGRIPPINE	AGRIPPINE	<l id='287'>Ah, Prince ! Où courez-vous ? Quelle ardeur inquiète</l><l id='288'>Parmi vos ennemis en aveugle vous jette ?</l><l id='289' part="i">Que venez-vous chercher ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE III	3	31	BRITANNICUS	BRITANNICUS	<l id='289' part="f">Ce que je cherche ? Ah dieux !</l><l id='290'>Tout ce que j'ai perdu, Madame, est en ces lieux. </l><l id='291'>De mille affreux soldats Junie environnée</l><l id='292'>S'est vue en ce palais indignement traînée.</l><l id='293'>Hélas ! De quelle horreur ses timides esprits</l><l id='294'>À ce nouveau spectacle auront été surpris !</l><l id='295'>Enfin on me l'enlève. Une loi trop sévère </l><l id='296'>Va séparer deux coeurs qu'assemblait leur misère.</l><l id='297'>Sans doute on ne veut pas que mêlant nos douleurs</l><l id='298'>Nous nous aidions l'un l'autre à porter nos malheurs.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE III	3	32	AGRIPPINE	AGRIPPINE	<l id='299'>Il suffit. Comme vous je ressens vos injures.</l><l id='300'>Mes plaintes ont déjà précédé vos murmures.</l><l id='301'>Mais je ne prétends pas qu'un impuissant courroux</l><l id='302'>Dégage ma parole, et m'acquitte envers vous.</l><l id='303'>Je ne m'explique point. Si vous voulez m'entendre,</l><l id='304'>Suivez-moi chez Pallas, où je vais vous attendre.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE IV	4	33	BRITANNICUS	BRITANNICUS	<l id='305'>La croirai-je, Narcisse ? Et dois-je sur sa foi</l><l id='306'>La prendre pour arbitre entre son fils et moi ?</l><l id='307'>Qu'en dis-tu ? N'est-ce pas cette même Agrippine,</l><l id='308'>Que mon père épousa jadis pour ma ruine,</l><l id='309'>Et qui, si je t'en crois, a de ses derniers jours</l><l id='310'>Trop lents pour ses desseins précipité le cours ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE IV	4	34	NARCISSE	NARCISSE	<l id='311'>N'importe. Elle se sent comme vous outragée.</l><l id='312'>À vous donner Junie elle s'est engagée.</l><l id='313'>Unissez vos chagrins, liez vos intérêts.</l><l id='314'>Ce palais retentit en vain de vos regrets.</l><l id='315'>Tandis qu'on vous verra d'une voix suppliante, </l><l id='316'>Semer ici la plainte, et non pas l'épouvante,</l><l id='317'>Que vos ressentiments se perdront en discours, </l><l id='318'>Il n'en faut point douter, vous vous plaindrez toujours.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE IV	4	35	BRITANNICUS	BRITANNICUS	<l id='319'>Ah ! Narcisse ! Tu sais si de la servitude</l><l id='320'>Je prétends faire encore une longue habitude. </l><l id='321'>Tu sais si pour jamais de ma chute étonné</l><l id='322'>Je renonce à l'empire, où j'étais destiné.</l><l id='323'>Mais je suis seul encor. Les amis de mon père</l><l id='324'>Sont autant d'inconnus que glace ma misère.</l><l id='325'>Et ma jeunesse même écarte loin de moi</l><l id='326'>Tous ceux qui dans le coeur me réservent leur foi. </l><l id='327'>Pour moi depuis un an, qu'un peu d'expérience</l><l id='328'>M'a donné de mon sort la triste connaissance,</l><l id='329'>Que vois-je autour de moi, que des amis vendus</l><l id='330'>Qui sont de tous mes pas les témoins assidus, </l><l id='331'>Qui choisis par Néron pour ce commerce infâme</l><l id='332'>Trafiquent avec lui des secrets de mon âme ?</l><l id='333'>Quoi qu'il en soit, Narcisse, on me vend tous les jours.</l><l id='334'>Il prévoit mes desseins, il entend mes discours.</l><l id='335'>Comme toi dans mon coeur il sait ce qui se passe. </l><l id='336' part="i">Que t'en semble, Narcisse ?</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE IV	4	36	NARCISSE	NARCISSE	<l id='336' part="f">Ah ? Quelle âme assez basse... </l><l id='337'>C'est à vous de choisir des confidents discrets,</l><l id='338'>Seigneur, et de ne pas prodiguer vos secrets.</l>	
BRITANNICUS, TRAGÉDIE	ACTE I	1	SCÈNE IV	4	37	BRITANNICUS	BRITANNICUS	<l id='339'>Narcisse, tu dis vrai. Mais cette défiance </l><l id='340'>Est toujours d'un grand coeur la dernière science. </l><l id='341'>On le trompe longtemps. Mais enfin, je te crois.</l><l id='342'>Ou plutôt je fais voeu de ne croire que toi. </l><l id='343'>Mon père, il m'en souvient, m'assura de ton zèle.</l><l id='344'>Seul de ses affranchis tu m'es toujours fidèle.</l><l id='345'>Tes yeux sur ma conduite incessamment ouverts</l><l id='346'>M'ont sauvé jusqu'ici de mille écueils couverts.</l><l id='347'>Va donc voir si le bruit de ce nouvel orage</l><l id='348'>Aura de nos amis excité le courage.</l><l id='349'>Examine leurs yeux. Observe leurs discours.</l><l id='350'>Vois si j'en puis attendre un fidèle secours. </l><l id='351'>Surtout dans ce palais remarque avec adresse</l><l id='352'>Avec quel soin Néron fait garder la princesse.</l><l id='353'>Sache si du péril ses beaux yeux sont remis,</l><l id='354'>Et si son entretien m'est encore permis.</l><l id='355'>Cependant de Néron je vais trouver la mère</l><l id='356'>Chez Pallas comme toi l'affranchi de mon père.</l><l id='357'>Je vais la voir, l'aigrir, la suivre, et s'il se peut</l><l id='358'>M'engager sous son nom plus loin qu'elle ne veut.</l>	
BRITANNICUS, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	5	38	NÉRON	NÉRON	<l id='359'>N'en doutez point, Burrhus ; malgré ses injustices</l><l id='360'>C'est ma mère, et je veux ignorer ses caprices. </l><l id='361'>Mais je ne prétends plus ignorer ni souffrir</l><l id='362'>Le ministre insolent qui les ose nourrir.</l><l id='363'>Pallas de ses conseils empoisonne ma mère ;</l><l id='364'>Il séduit chaque jour Britannicus mon frère,</l><l id='365'>Ils l'écoutent tout seul, et qui suivrait leurs pas </l><l id='366'>Les trouverait peut-être assemblés chez Pallas.</l><l id='367'>C'en est trop. De tous deux il faut que je l'écarte.</l><l id='368'>Pour la dernière fois, qu'il s'éloigne, qu'il parte :</l><l id='369'>Je le veux, je l'ordonne ; et que la fin du jour</l><l id='370'>Ne le retrouve pas dans Rome, ou dans ma cour. </l><l id='371'>Allez, cet ordre importe au salut de l'empire.</l><l id='372'>Vous, Narcisse, approchez. Et vous, qu'on se retire.</l>	
