piece	div1_nom	div1_num	div2_nom	div2_num	pos	id	nom	texte	didascalie
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	11	VALERE	VALÈRE	De tout ce que vous avez dit, ce n'est que par mon seul amour que je prétends auprès de vous mériter quelque chose ; et quant aux scrupules que vous avez, votre père lui-même ne prend que trop de soin de vous justifier à tout le monde ; et l'excès de son avarice, et la manière austère dont il vit avec ses enfants pourraient autoriser des choses plus étranges. Pardonnez-moi, charmante Élise, si j'en parle ainsi devant vous. Vous savez que sur ce chapitre on n'en peut pas dire de bien. Mais enfin, si je puis, comme je l'espère, retrouver mes parents, nous n'aurons pas beaucoup de peine à nous le rendre favorable. J'en attends des nouvelles avec impatience, et j'en irai chercher moi-même, si elles tardent à venir. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	12	ELISE	ÉLISE	Ah ! Valère, ne bougez d'ici, je vous prie ; et songez seulement à vous bien mettre dans l'esprit de mon père. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	13	VALERE	VALÈRE	Vous voyez comme je m'y prends, et les adroites complaisances qu'il m'a fallu mettre en usage pour m'introduire à son service ; sous quel masque de sympathie et de rapports de sentiments je me déguise pour lui plaire, et quel personnage je joue tous les jours avec lui, afin d'acquérir sa tendresse. J'y fais des progrès admirables ; et j'éprouve que pour gagner les hommes, il n'est point de meilleure voie que de se parer à leurs yeux de leurs inclinations, que de donner dans leurs maximes, encenser leurs défauts, et applaudir à ce qu'ils font. On n'a que faire d'avoir peur de trop charger la complaisance ; et la manière dont on les joue a beau être visible, les plus fins toujours sont de grandes dupes du côté de la flatterie ; et il n'y a rien de si impertinent et de si ridicule qu'on ne fasse avaler lorsqu'on l'assaisonne en louange. La sincérité souffre un peu au métier que je fais ; mais quand on a besoin des hommes, il faut bien s'ajuster à eux ; et puisqu'on ne saurait les gagner que par là, ce n'est pas la faute de ceux qui flattent, mais de ceux qui veulent être flattés. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	14	ELISE	ÉLISE	Mais que ne tâchez-vous aussi à gagner l'appui de mon frère, en cas que la servante s'avisât de révéler notre secret ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	15	VALERE	VALÈRE	On ne peut pas ménager l'un et l'autre ; et l'esprit du père et celui du fils sont des choses si opposées, qu'il est difficile d'accommoder ces deux confidences ensemble. Mais vous, de votre part, agissez auprès de votre frère, et servez-vous de l'amitié qui est entre vous deux pour le jeter dans nos intérêts. Il vient, je me retire. Prenez ce temps pour lui parler ; et ne lui découvrez de notre affaire que ce que vous jugerez à propos. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE I	1	16	ELISE	ÉLISE	Je ne sais si j'aurai la force de lui faire cette confidence. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	17	CLEANTE	CLÉANTE	Je suis bien aise de vous trouver seule, ma soeur ; et je brûlais de vous parler, pour m'ouvrir à vous d'un secret. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	18	ELISE	ÉLISE	Me voilà prête à vous ouïr, mon frère. Qu'avez-vous à me dire ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	19	CLEANTE	CLÉANTE	Bien des choses, ma soeur, enveloppées dans un mot : j'aime. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	20	ELISE	ÉLISE	Vous aimez ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	21	CLEANTE	CLÉANTE	Oui, j'aime. Mais avant que d'aller plus loin, je sais que je dépends d'un père, et que le nom de fils me soumet à ses volontés ; que nous ne devons point engager notre foi sans le consentement de ceux dont nous tenons le jour ; que le Ciel les a fait les maîtres de nos voeux, et qu'il nous est enjoint de n'en disposer que par leur conduite ; que n'étant prévenus d'aucune folle ardeur, ils sont en état de se tromper bien moins que nous, et de voir beaucoup mieux ce qui nous est propre ; qu'il en faut plutôt croire les lumières de leur prudence que l'aveuglement de notre passion ; et que l'emportement de la jeunesse nous entraîne le plus souvent dans des précipices fâcheux. Je vous dis tout cela, ma soeur, afin que vous ne vous donniez pas la peine de me le dire ; car enfin mon amour ne veut rien écouter, et je vous prie de ne me point faire de remontrances. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	22	ELISE	ÉLISE	Vous êtes-vous engagé, mon frère, avec celle que vous aimez ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	23	CLEANTE	CLÉANTE	Non, mais j'y suis résolu ; et je vous conjure encore une fois de ne me point apporter de raisons pour m'en dissuader. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	24	ELISE	ÉLISE	Suis-je, mon frère, une si étrange personne ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	25	CLEANTE	CLÉANTE	Non, ma soeur ; mais vous n'aimez pas : vous ignorez la douce violence qu'un tendre amour fait sur nos coeurs, et j'appréhende votre sagesse. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	26	ELISE	ÉLISE	Hélas ! Mon frère, ne parlons point de ma sagesse. Il n'est personne qui n'en manque, du moins une fois en sa vie ! Et si je vous ouvre mon coeur, peut-être serai-je à vos yeux bien moins sage que vous. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	27	CLEANTE	CLÉANTE	Ah ! Plut au Ciel que votre âme, comme la mienne. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	28	ELISE	ÉLISE	Finissons auparavant votre affaire, et me dites qui est celle que vous aimez. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	29	CLEANTE	CLÉANTE	Une jeune personne qui loge depuis peu en ces quartiers, et qui semble être faite pour donner de l'amour à tous ceux qui la voient. La nature, ma soeur, n'a rien formé de plus aimable ; et je me sentis transporté dès le moment que je la vis. Elle se nomme Mariane, et vit sous la conduite d'une bonne femme de mère, qui est presque toujours malade, et pour qui cette aimable fille a des sentiments d'amitié qui ne sont pas imaginables. Elle la sert, la plaint, et la console avec une tendresse qui vous toucherait l'âme. Elle se prend d'un air le plus charmant du monde aux choses qu'elle fait, et l'on voit briller mille grâces en toutes ses actions : une douceur pleine d'attraits, une bonté toute engageante, une honnêteté adorable, une. Ah ! ma soeur, je voudrais que vous l'eussiez vue. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	30	ELISE	ÉLISE	J'en vois beaucoup, mon frère, dans les choses que vous me dites ; et pour comprendre ce qu'elle est, il me suffit que vous l'aimez. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	31	CLEANTE	CLÉANTE	J'ai découvert sous main qu'elles ne sont pas fort accommodées, et que leur discrète conduite a de la peine à étendre à tous leurs besoins le bien qu'elles peuvent avoir. Figurez-vous, ma soeur, quelle joie ce peut être que de relever la fortune d'une personne que l'on aime ; que de donner adroitement quelques petits secours aux modestes nécessités d'une vertueuse famille ; et concevez quel déplaisir ce m'est de voir que, par l'avarice d'un père, je sois dans l'impuissance de goûter cette joie, et de faire éclater à cette belle aucun témoignage de mon amour. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	32	ELISE	ÉLISE	Oui, je conçois assez, mon frère, quel doit être votre chagrin. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	33	CLEANTE	CLÉANTE	Ah ! Ma soeur, il est plus grand qu'on ne peut croire. Car enfin peut-on rien voir de plus cruel que cette rigoureuse épargne qu'on exerce sur nous, que cette sécheresse étrange où l'on nous fait languir ? Et que nous servira d'avoir du bien, s'il ne nous vient que dans le temps que nous ne serons plus dans le bel âge d'en jouir, et si pour m'entretenir même, il faut que maintenant je m'engage de tous côtés, si je suis réduit avec vous à chercher tous les jours le secours des marchands, pour avoir moyen de porter des habits raisonnables ? Enfin j'ai voulu vous parler, pour m'aider à sonder mon père sur les sentiments où je suis ; et si je l'y trouve contraire, j'ai résolu d'aller en d'autres lieux, avec cette aimable personne, jouir de la fortune que le Ciel voudra nous offrir. Je fais chercher partout pour ce dessein de l'argent à emprunter ; et si vos affaires, ma soeur, sont semblables aux miennes, et qu'il faille que notre père s'oppose à nos désirs, nous le quitterons là tous deux et nous affranchirons de cette tyrannie où nous tient depuis si longtemps son avarice insupportable. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	34	ELISE	ÉLISE	Il est bien vrai que, tous les jours, il nous donne de plus en plus sujet de regretter la mort de notre mère, et que. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE II	2	35	CLEANTE	CLÉANTE	J'entends sa voix. Éloignons-nous un peu, pour nous achever notre confidence ; et nous joindrons après nos forces pour venir attaquer la dureté de son humeur. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	36	HARPAGON	HARPAGON	Hors d'ici tout à l'heure, et qu'on ne réplique pas. Allons, que l'on détale de chez moi, maître juré filou, vrai gibier de potence. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	37	LA-FLECHE	LA FLÈCHE	Je n'ai jamais rien vu de si méchant que ce maudit vieillard et je pense, sauf correction, qu'il a le diable au corps. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	38	HARPAGON	HARPAGON	Tu murmures entre tes dents. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	39	LA-FLECHE	LA FLÈCHE	Pourquoi me chassez-vous ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	40	HARPAGON	HARPAGON	C'est bien à toi, pendard, à me demander des raisons ; sors vite, que je ne t'assomme. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	41	LA-FLECHE	LA FLÈCHE	Qu'est-ce que je vous ai fait ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	42	HARPAGON	HARPAGON	Tu m'as fait que je veux que tu sortes. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	43	LA-FLECHE	LA FLÈCHE	Mon maître, votre fils, m'a donné ordre de l'attendre. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	44	HARPAGON	HARPAGON	Va-t'en l'attendre dans la rue, et ne sois point dans ma maison planté tout droit comme un piquet, à observer ce qui se passe, et faire ton profit de tout. Je ne veux point avoir sans cesse devant moi un espion de mes affaires, un traître, dont les yeux maudits assiègent toutes mes actions, dévorent ce que je possède, et furètent de tous côtés pour voir s'il n'y a rien à voler. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	45	LA-FLECHE	LA FLÈCHE	Comment diantre voulez-vous qu'on fasse pour vous voler ? Êtes-vous un homme volable, quand vous renfermez toutes choses, et faites sentinelle jour et nuit ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	46	HARPAGON	HARPAGON	Je veux renfermer ce que bon me semble, et faire sentinelle comme il me plaît. Ne voilà pas de mes mouchards, qui prennent garde à ce qu'on fait ? Je tremble qu'il n'ait soupçonné quelque chose de mon argent. Ne serais-tu point homme à aller faire courir le bruit que j'ai chez moi de l'argent caché ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	47	LA-FLECHE	LA FLÈCHE	Vous avez de l'argent caché ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	48	HARPAGON	HARPAGON	Non, coquin, je ne dis pas cela. <stage type="aparte">À part.</didascalie>J'enrage. <stage type="forte">Haut.</didascalie>Je demande si malicieusement tu n'irais point faire courir le bruit que j'en ai. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	49	LA-FLECHE	LA FLÈCHE	Hé ! Que nous importe que vous en ayez ou que vous n'en ayez pas, si c'est pour nous la même chose ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	50	HARPAGON	HARPAGON	Tu fais le raisonneur. Je te baillerai de ce raisonnement-ci par les oreilles. <stage type="[N/A]">Il lève la main pour lui donner un soufflet.</didascalie>Sors d'ici, encore une fois. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	51	LA-FLECHE	LA FLÈCHE	Hé bien ! Je sors. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	52	HARPAGON	HARPAGON	Attends. Ne m'emportes-tu rien ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	53	LA-FLECHE	LA FLÈCHE	Que vous emporterais-je ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	54	HARPAGON	HARPAGON	Viens ça, que je voie. Montre-moi tes mains. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	55	LA-FLECHE	LA FLÈCHE	Les voilà. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	56	HARPAGON	HARPAGON	Les autres 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	57	LA-FLECHE	LA FLÈCHE	Les autres ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	58	HARPAGON	HARPAGON	Oui. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	59	LA-FLECHE	LA FLÈCHE	Les voilà. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	60	HARPAGON	HARPAGON	N'as-tu rien mis ici dedans ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	61	LA-FLECHE	LA FLÈCHE	Voyez vous-même. <stage type="[N/A]">Il tâte le bas de ses chausses.</didascalie>Ces grands hauts-de-chausses sont propres à devenir les receleurs des choses qu'on dérobe ; et je voudrais qu'on en eût fait pendre quelqu'un. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	62	LA-FLECHE	LA FLÈCHE	Ah !Qu'un homme comme cela mériterait bien ce qu'il craint ! Et que j'aurais de joie à le voler ! 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	63	HARPAGON	HARPAGON	Euh ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	64	LA-FLECHE	LA FLÈCHE	Quoi ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	65	HARPAGON	HARPAGON	Qu'est-ce que tu parles de voler ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	66	LA-FLECHE	LA FLÈCHE	Je dis que vous fouillez bien partout, pour voir si je vous ai volé. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	67	HARPAGON	HARPAGON	C'est ce que je veux faire. <stage type="[N/A]">Il fouille dans les poches de La Flèche.</didascalie>	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	68	LA-FLECHE	LA FLÈCHE	La peste soit de l'avarice et des avaricieux ! 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	69	HARPAGON	HARPAGON	Comment ? Que dis-tu ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	70	LA-FLECHE	LA FLÈCHE	Ce que je dis ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	71	HARPAGON	HARPAGON	Oui : qu'est-ce que tu dis d'avarice et d'avaricieux ! 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	72	LA-FLECHE	LA FLÈCHE	Je dis que la peste soit de l'avarice et des avaricieux. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	73	HARPAGON	HARPAGON	De qui veux-tu parler ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	74	LA-FLECHE	LA FLÈCHE	Des avaricieux. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	75	HARPAGON	HARPAGON	Et qui sont-ils ces avaricieux ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	76	LA-FLECHE	LA FLÈCHE	Des vilains et des ladres. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	77	HARPAGON	HARPAGON	Mais qui est-ce que tu entends par là ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	78	LA-FLECHE	LA FLÈCHE	De quoi vous mettez-vous en peine ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	79	HARPAGON	HARPAGON	Je me mets en peine de ce qu'il faut. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	80	LA-FLECHE	LA FLÈCHE	Est-ce que vous croyez que je veux parler de vous ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	81	HARPAGON	HARPAGON	Je crois ce que je crois ; mais je veux que tu me dises à qui tu parles quand tu dis cela. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	82	LA-FLECHE	LA FLÈCHE	Je parle. Je parle à mon bonnet. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	83	HARPAGON	HARPAGON	Et moi, je pourrais bien parler à ta barrette. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	84	LA-FLECHE	LA FLÈCHE	M'empêcherez-vous de maudire les avaricieux ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	85	HARPAGON	HARPAGON	Non ; mais je t'empêcherai de jaser, et d'être insolent. Tais-toi. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	86	LA-FLECHE	LA FLÈCHE	Je ne nomme personne. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	87	HARPAGON	HARPAGON	Je te rosserai, si tu parles. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	88	LA-FLECHE	LA FLÈCHE	Qui se sent morveux, qu'il se mouche. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	89	HARPAGON	HARPAGON	Te tairas-tu ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	90	LA-FLECHE	LA FLÈCHE	Oui, malgré moi. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	91	HARPAGON	HARPAGON	Ha ! ha ! <stage type="[N/A]">La Flèche, lui montrant une des poches de son justaucorps. </didascalie>	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	92	LA-FLECHE	LA FLÈCHE	Tenez, voilà encore une poche ; êtes-vous satisfait ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	93	HARPAGON	HARPAGON	Allons, rends-le-moi sans te fouiller. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	94	LA-FLECHE	LA FLÈCHE	Quoi ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	95	HARPAGON	HARPAGON	Ce que tu m'as pris. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	96	LA-FLECHE	LA FLÈCHE	Je ne vous ai rien pris du tout. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	97	HARPAGON	HARPAGON	Assurément ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	98	LA-FLECHE	LA FLÈCHE	Assurément. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	99	HARPAGON	HARPAGON	Adieu : va-t'en à tous les diables. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	100	LA-FLECHE	LA FLÈCHE	Me voilà fort bien congédié. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE III	3	101	HARPAGON	HARPAGON	Je te le mets sur ta conscience, au moins. Voilà un pendard de valet qui m'incommode fort, et je ne me plais point à voir ce chien de boiteux-là. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	102	HARPAGON	HARPAGON	Certes, ce n'est pas une petite peine que de garder chez soi une grande somme d'argent ; et bienheureux qui a tout son fait bien placé, et ne conserve seulement que ce qu'il faut pour sa dépense. On n'est pas peu embarrassé à inventer dans toute une maison une cache fidèle : car pour moi, les coffres-forts me sont suspects, et je ne veux jamais m'y fier ; je les tiens justement une franche amorce à voleurs, et c'est toujours la première chose que l'on va attaquer. Cependant je ne sais si j'aurai bien fait d'avoir enterré dans mon jardin dix mille écus qu'on me rendit hier. Dix mille écus en or chez soi est une somme assez. <stage type="[N/A]">Ici le frère et la soeur paraissent s'entretenant bas.</didascalie>Ô Ciel ! Je me serai trahi moi-même : la chaleur m'aura emporté, et je crois que j'ai parlé haut en raisonnant tout seul. Qu'est-ce ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	103	CLEANTE	CLÉANTE	Rien, mon père. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	104	HARPAGON	HARPAGON	Y a-t-il longtemps que vous êtes là ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	105	ELISE	ÉLISE	Nous ne venons que d'arriver. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	106	HARPAGON	HARPAGON	Vous avez entendu. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	107	CLEANTE	CLÉANTE	Quoi, mon père ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	108	HARPAGON	HARPAGON	Là. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	109	ELISE	ÉLISE	Quoi ? 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	110	HARPAGON	HARPAGON	Ce que je viens de dire. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	111	CLEANTE	CLÉANTE	Non. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	112	HARPAGON	HARPAGON	Si fait, si fait. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	113	ELISE	ÉLISE	Pardonnez-moi. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	114	HARPAGON	HARPAGON	Je vois bien que vous en avez ouï quelques mots. C'est que je m'entretenais en moi-même de la peine qu'il y a aujourd'hui à trouver de l'argent, et je disais qu'il est bienheureux qui peut avoir dix mille écus chez soi. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	115	CLEANTE	CLÉANTE	Nous feignions à vous aborder, de peur de vous interrompre. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	116	HARPAGON	HARPAGON	Je suis bien aise de vous dire cela, afin que vous n'alliez pas prendre les choses de travers et vous imaginer que je dise que c'est moi qui ai dix mille écus. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	117	CLEANTE	CLÉANTE	Nous n'entrons point dans vos affaires. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	118	HARPAGON	HARPAGON	Plût à Dieu que je les eusse, dix mille écus ! 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	119	CLEANTE	CLÉANTE	Je ne crois pas. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	120	HARPAGON	HARPAGON	Ce serait une bonne affaire pour moi. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	121	ELISE	ÉLISE	Ce sont des choses. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	122	HARPAGON	HARPAGON	J'en aurais bon besoin. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	123	CLEANTE	CLÉANTE	Je pense que. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	124	HARPAGON	HARPAGON	Cela m'accommoderait fort. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	125	ELISE	ÉLISE	Vous êtes. 	
L'AVARE, COMÉDIE	ACTE I	1	SCÈNE IV	4	126	HARPAGON	HARPAGON	Et je ne me plaindrais pas, comme je fais, que le temps est misérable. 	
